trip_id,arrival_time,departure_time,stop_id,stop_sequence
L253087_F_39,15:30:00,15:30:00,CENTRE_VILLE,1
L253087_F_39,15:49:48,15:49:48,AEROPORT_MED/BOUDIAF,2
L253087_B_39,15:30:00,15:30:00,AEROPORT_MED/BOUDIAF,1
L253087_B_39,15:49:48,15:49:48,CENTRE_VILLE,2
L253087_F_40,15:45:00,15:45:00,CENTRE_VILLE,1
L253087_F_40,16:04:48,16:04:48,AEROPORT_MED/BOUDIAF,2
L253087_B_40,15:45:00,15:45:00,AEROPORT_MED/BOUDIAF,1
L253087_B_40,16:04:48,16:04:48,CENTRE_VILLE,2
L253087_F_41,16:00:00,16:00:00,CENTRE_VILLE,1
L253087_F_41,16:19:48,16:19:48,AEROPORT_MED/BOUDIAF,2
L253087_B_41,16:00:00,16:00:00,AEROPORT_MED/BOUDIAF,1
L253087_B_41,16:19:48,16:19:48,CENTRE_VILLE,2
L253087_F_42,16:15:00,16:15:00,CENTRE_VILLE,1
L253087_F_42,16:34:48,16:34:48,AEROPORT_MED/BOUDIAF,2
L253087_B_42,16:15:00,16:15:00,AEROPORT_MED/BOUDIAF,1
L253087_B_42,16:34:48,16:34:48,CENTRE_VILLE,2
L253087_F_43,16:30:00,16:30:00,CENTRE_VILLE,1
L253087_F_43,16:49:48,16:49:48,AEROPORT_MED/BOUDIAF,2
L253087_B_43,16:30:00,16:30:00,AEROPORT_MED/BOUDIAF,1
L253087_B_43,16:49:48,16:49:48,CENTRE_VILLE,2
L253087_F_44,16:45:00,16:45:00,CENTRE_VILLE,1
L253087_F_44,17:04:48,17:04:48,AEROPORT_MED/BOUDIAF,2
L253087_B_44,16:45:00,16:45:00,AEROPORT_MED/BOUDIAF,1
L253087_B_44,17:04:48,17:04:48,CENTRE_VILLE,2
L253087_F_45,17:00:00,17:00:00,CENTRE_VILLE,1
L253087_F_45,17:19:48,17:19:48,AEROPORT_MED/BOUDIAF,2
L253087_B_45,17:00:00,17:00:00,AEROPORT_MED/BOUDIAF,1
L253087_B_45,17:19:48,17:19:48,CENTRE_VILLE,2
L253087_F_46,17:15:00,17:15:00,CENTRE_VILLE,1
L253087_F_46,17:34:48,17:34:48,AEROPORT_MED/BOUDIAF,2
L253087_B_46,17:15:00,17:15:00,AEROPORT_MED/BOUDIAF,1
L253087_B_46,17:34:48,17:34:48,CENTRE_VILLE,2
L253087_F_47,17:30:00,17:30:00,CENTRE_VILLE,1
L253087_F_47,17:49:48,17:49:48,AEROPORT_MED/BOUDIAF,2
L253087_B_47,17:30:00,17:30:00,AEROPORT_MED/BOUDIAF,1
L253087_B_47,17:49:48,17:49:48,CENTRE_VILLE,2
L253087_F_48,17:45:00,17:45:00,CENTRE_VILLE,1
L253087_F_48,18:04:48,18:04:48,AEROPORT_MED/BOUDIAF,2
L253087_B_48,17:45:00,17:45:00,AEROPORT_MED/BOUDIAF,1
L253087_B_48,18:04:48,18:04:48,CENTRE_VILLE,2
L253087_F_49,18:00:00,18:00:00,CENTRE_VILLE,1
L253087_F_49,18:19:48,18:19:48,AEROPORT_MED/BOUDIAF,2
L253087_B_49,18:00:00,18:00:00,AEROPORT_MED/BOUDIAF,1
L253087_B_49,18:19:48,18:19:48,CENTRE_VILLE,2
L253087_F_50,18:15:00,18:15:00,CENTRE_VILLE,1
L253087_F_50,18:34:48,18:34:48,AEROPORT_MED/BOUDIAF,2
L253087_B_50,18:15:00,18:15:00,AEROPORT_MED/BOUDIAF,1
L253087_B_50,18:34:48,18:34:48,CENTRE_VILLE,2
L253087_F_51,18:30:00,18:30:00,CENTRE_VILLE,1
L253087_F_51,18:49:48,18:49:48,AEROPORT_MED/BOUDIAF,2
L253087_B_51,18:30:00,18:30:00,AEROPORT_MED/BOUDIAF,1
L253087_B_51,18:49:48,18:49:48,CENTRE_VILLE,2
L253087_F_52,18:45:00,18:45:00,CENTRE_VILLE,1
L253087_F_52,19:04:48,19:04:48,AEROPORT_MED/BOUDIAF,2
L253087_B_52,18:45:00,18:45:00,AEROPORT_MED/BOUDIAF,1
L253087_B_52,19:04:48,19:04:48,CENTRE_VILLE,2
L253087_F_53,19:00:00,19:00:00,CENTRE_VILLE,1
L253087_F_53,19:19:48,19:19:48,AEROPORT_MED/BOUDIAF,2
L253087_B_53,19:00:00,19:00:00,AEROPORT_MED/BOUDIAF,1
L253087_B_53,19:19:48,19:19:48,CENTRE_VILLE,2
L253087_F_54,19:15:00,19:15:00,CENTRE_VILLE,1
L253087_F_54,19:34:48,19:34:48,AEROPORT_MED/BOUDIAF,2
L253087_B_54,19:15:00,19:15:00,AEROPORT_MED/BOUDIAF,1
L253087_B_54,19:34:48,19:34:48,CENTRE_VILLE,2
L253087_F_55,19:30:00,19:30:00,CENTRE_VILLE,1
L253087_F_55,19:49:48,19:49:48,AEROPORT_MED/BOUDIAF,2
L253087_B_55,19:30:00,19:30:00,AEROPORT_MED/BOUDIAF,1
L253087_B_55,19:49:48,19:49:48,CENTRE_VILLE,2
L253087_F_56,19:45:00,19:45:00,CENTRE_VILLE,1
L253087_F_56,20:04:48,20:04:48,AEROPORT_MED/BOUDIAF,2
L253087_B_56,19:45:00,19:45:00,AEROPORT_MED/BOUDIAF,1
L253087_B_56,20:04:48,20:04:48,CENTRE_VILLE,2
L253088_F_1,06:00:00,06:00:00,EXTENSION_OUEST,1
L253088_F_1,06:06:24,06:06:24,GARE_R/A_MENDJE,2
L253088_B_1,06:00:00,06:00:00,GARE_R/A_MENDJE,1
L253088_B_1,06:06:24,06:06:24,EXTENSION_OUEST,2
L253088_F_2,06:15:00,06:15:00,EXTENSION_OUEST,1
L253088_F_2,06:21:24,06:21:24,GARE_R/A_MENDJE,2
L253088_B_2,06:15:00,06:15:00,GARE_R/A_MENDJE,1
L253088_B_2,06:21:24,06:21:24,EXTENSION_OUEST,2
L253088_F_3,06:30:00,06:30:00,EXTENSION_OUEST,1
L253088_F_3,06:36:24,06:36:24,GARE_R/A_MENDJE,2
L253088_B_3,06:30:00,06:30:00,GARE_R/A_MENDJE,1
L253088_B_3,06:36:24,06:36:24,EXTENSION_OUEST,2
L253088_F_4,06:45:00,06:45:00,EXTENSION_OUEST,1
L253088_F_4,06:51:24,06:51:24,GARE_R/A_MENDJE,2
L253088_B_4,06:45:00,06:45:00,GARE_R/A_MENDJE,1
L253088_B_4,06:51:24,06:51:24,EXTENSION_OUEST,2
L253088_F_5,07:00:00,07:00:00,EXTENSION_OUEST,1
L253088_F_5,07:06:24,07:06:24,GARE_R/A_MENDJE,2
L253088_B_5,07:00:00,07:00:00,GARE_R/A_MENDJE,1
L253088_B_5,07:06:24,07:06:24,EXTENSION_OUEST,2
L253088_F_6,07:15:00,07:15:00,EXTENSION_OUEST,1
L253088_F_6,07:21:24,07:21:24,GARE_R/A_MENDJE,2
L253088_B_6,07:15:00,07:15:00,GARE_R/A_MENDJE,1
L253088_B_6,07:21:24,07:21:24,EXTENSION_OUEST,2
L253088_F_7,07:30:00,07:30:00,EXTENSION_OUEST,1
L253088_F_7,07:36:24,07:36:24,GARE_R/A_MENDJE,2
L253088_B_7,07:30:00,07:30:00,GARE_R/A_MENDJE,1
L253088_B_7,07:36:24,07:36:24,EXTENSION_OUEST,2
L253088_F_8,07:45:00,07:45:00,EXTENSION_OUEST,1
L253088_F_8,07:51:24,07:51:24,GARE_R/A_MENDJE,2
L253088_B_8,07:45:00,07:45:00,GARE_R/A_MENDJE,1
L253088_B_8,07:51:24,07:51:24,EXTENSION_OUEST,2
L253088_F_9,08:00:00,08:00:00,EXTENSION_OUEST,1
L253088_F_9,08:06:24,08:06:24,GARE_R/A_MENDJE,2
L253088_B_9,08:00:00,08:00:00,GARE_R/A_MENDJE,1
L253088_B_9,08:06:24,08:06:24,EXTENSION_OUEST,2
L253088_F_10,08:15:00,08:15:00,EXTENSION_OUEST,1
L253088_F_10,08:21:24,08:21:24,GARE_R/A_MENDJE,2
L253088_B_10,08:15:00,08:15:00,GARE_R/A_MENDJE,1
L253088_B_10,08:21:24,08:21:24,EXTENSION_OUEST,2
L253088_F_11,08:30:00,08:30:00,EXTENSION_OUEST,1
L253088_F_11,08:36:24,08:36:24,GARE_R/A_MENDJE,2
L253088_B_11,08:30:00,08:30:00,GARE_R/A_MENDJE,1
L253088_B_11,08:36:24,08:36:24,EXTENSION_OUEST,2
L253088_F_12,08:45:00,08:45:00,EXTENSION_OUEST,1
L253088_F_12,08:51:24,08:51:24,GARE_R/A_MENDJE,2
L253088_B_12,08:45:00,08:45:00,GARE_R/A_MENDJE,1
L253088_B_12,08:51:24,08:51:24,EXTENSION_OUEST,2
L253088_F_13,09:00:00,09:00:00,EXTENSION_OUEST,1
L253088_F_13,09:06:24,09:06:24,GARE_R/A_MENDJE,2
L253088_B_13,09:00:00,09:00:00,GARE_R/A_MENDJE,1
L253088_B_13,09:06:24,09:06:24,EXTENSION_OUEST,2
L253088_F_14,09:15:00,09:15:00,EXTENSION_OUEST,1
L253088_F_14,09:21:24,09:21:24,GARE_R/A_MENDJE,2
L253088_B_14,09:15:00,09:15:00,GARE_R/A_MENDJE,1
L253088_B_14,09:21:24,09:21:24,EXTENSION_OUEST,2
L253088_F_15,09:30:00,09:30:00,EXTENSION_OUEST,1
L253088_F_15,09:36:24,09:36:24,GARE_R/A_MENDJE,2
L253088_B_15,09:30:00,09:30:00,GARE_R/A_MENDJE,1
L253088_B_15,09:36:24,09:36:24,EXTENSION_OUEST,2
L253088_F_16,09:45:00,09:45:00,EXTENSION_OUEST,1
L253088_F_16,09:51:24,09:51:24,GARE_R/A_MENDJE,2
L253088_B_16,09:45:00,09:45:00,GARE_R/A_MENDJE,1
L253088_B_16,09:51:24,09:51:24,EXTENSION_OUEST,2
L253088_F_17,10:00:00,10:00:00,EXTENSION_OUEST,1
L253088_F_17,10:06:24,10:06:24,GARE_R/A_MENDJE,2
L253088_B_17,10:00:00,10:00:00,GARE_R/A_MENDJE,1
L253088_B_17,10:06:24,10:06:24,EXTENSION_OUEST,2
L253088_F_18,10:15:00,10:15:00,EXTENSION_OUEST,1
L253088_F_18,10:21:24,10:21:24,GARE_R/A_MENDJE,2
L253088_B_18,10:15:00,10:15:00,GARE_R/A_MENDJE,1
L253088_B_18,10:21:24,10:21:24,EXTENSION_OUEST,2
L253088_F_19,10:30:00,10:30:00,EXTENSION_OUEST,1
L253088_F_19,10:36:24,10:36:24,GARE_R/A_MENDJE,2
L253088_B_19,10:30:00,10:30:00,GARE_R/A_MENDJE,1
L253088_B_19,10:36:24,10:36:24,EXTENSION_OUEST,2
L253088_F_20,10:45:00,10:45:00,EXTENSION_OUEST,1
L253088_F_20,10:51:24,10:51:24,GARE_R/A_MENDJE,2
L253088_B_20,10:45:00,10:45:00,GARE_R/A_MENDJE,1
L253088_B_20,10:51:24,10:51:24,EXTENSION_OUEST,2
L253088_F_21,11:00:00,11:00:00,EXTENSION_OUEST,1
L253088_F_21,11:06:24,11:06:24,GARE_R/A_MENDJE,2
L253088_B_21,11:00:00,11:00:00,GARE_R/A_MENDJE,1
L253088_B_21,11:06:24,11:06:24,EXTENSION_OUEST,2
L253088_F_22,11:15:00,11:15:00,EXTENSION_OUEST,1
L253088_F_22,11:21:24,11:21:24,GARE_R/A_MENDJE,2
L253088_B_22,11:15:00,11:15:00,GARE_R/A_MENDJE,1
L253088_B_22,11:21:24,11:21:24,EXTENSION_OUEST,2
L253088_F_23,11:30:00,11:30:00,EXTENSION_OUEST,1
L253088_F_23,11:36:24,11:36:24,GARE_R/A_MENDJE,2
L253088_B_23,11:30:00,11:30:00,GARE_R/A_MENDJE,1
L253088_B_23,11:36:24,11:36:24,EXTENSION_OUEST,2
L253088_F_24,11:45:00,11:45:00,EXTENSION_OUEST,1
L253088_F_24,11:51:24,11:51:24,GARE_R/A_MENDJE,2
L253088_B_24,11:45:00,11:45:00,GARE_R/A_MENDJE,1
L253088_B_24,11:51:24,11:51:24,EXTENSION_OUEST,2
L253088_F_25,12:00:00,12:00:00,EXTENSION_OUEST,1
L253088_F_25,12:06:24,12:06:24,GARE_R/A_MENDJE,2
L253088_B_25,12:00:00,12:00:00,GARE_R/A_MENDJE,1
L253088_B_25,12:06:24,12:06:24,EXTENSION_OUEST,2
L253088_F_26,12:15:00,12:15:00,EXTENSION_OUEST,1
L253088_F_26,12:21:24,12:21:24,GARE_R/A_MENDJE,2
L253088_B_26,12:15:00,12:15:00,GARE_R/A_MENDJE,1
L253088_B_26,12:21:24,12:21:24,EXTENSION_OUEST,2
L253088_F_27,12:30:00,12:30:00,EXTENSION_OUEST,1
L253088_F_27,12:36:24,12:36:24,GARE_R/A_MENDJE,2
L253088_B_27,12:30:00,12:30:00,GARE_R/A_MENDJE,1
L253088_B_27,12:36:24,12:36:24,EXTENSION_OUEST,2
L253088_F_28,12:45:00,12:45:00,EXTENSION_OUEST,1
L253088_F_28,12:51:24,12:51:24,GARE_R/A_MENDJE,2
L253088_B_28,12:45:00,12:45:00,GARE_R/A_MENDJE,1
L253088_B_28,12:51:24,12:51:24,EXTENSION_OUEST,2
L253088_F_29,13:00:00,13:00:00,EXTENSION_OUEST,1
L253088_F_29,13:06:24,13:06:24,GARE_R/A_MENDJE,2
L253088_B_29,13:00:00,13:00:00,GARE_R/A_MENDJE,1
L253088_B_29,13:06:24,13:06:24,EXTENSION_OUEST,2
L253088_F_30,13:15:00,13:15:00,EXTENSION_OUEST,1
L253088_F_30,13:21:24,13:21:24,GARE_R/A_MENDJE,2
L253088_B_30,13:15:00,13:15:00,GARE_R/A_MENDJE,1
L253088_B_30,13:21:24,13:21:24,EXTENSION_OUEST,2
L253088_F_31,13:30:00,13:30:00,EXTENSION_OUEST,1
L253088_F_31,13:36:24,13:36:24,GARE_R/A_MENDJE,2
L253088_B_31,13:30:00,13:30:00,GARE_R/A_MENDJE,1
L253088_B_31,13:36:24,13:36:24,EXTENSION_OUEST,2
L253088_F_32,13:45:00,13:45:00,EXTENSION_OUEST,1
L253088_F_32,13:51:24,13:51:24,GARE_R/A_MENDJE,2
L253088_B_32,13:45:00,13:45:00,GARE_R/A_MENDJE,1
L253088_B_32,13:51:24,13:51:24,EXTENSION_OUEST,2
L253088_F_33,14:00:00,14:00:00,EXTENSION_OUEST,1
L253088_F_33,14:06:24,14:06:24,GARE_R/A_MENDJE,2
L253088_B_33,14:00:00,14:00:00,GARE_R/A_MENDJE,1
L253088_B_33,14:06:24,14:06:24,EXTENSION_OUEST,2
L253088_F_34,14:15:00,14:15:00,EXTENSION_OUEST,1
L253088_F_34,14:21:24,14:21:24,GARE_R/A_MENDJE,2
L253088_B_34,14:15:00,14:15:00,GARE_R/A_MENDJE,1
L253088_B_34,14:21:24,14:21:24,EXTENSION_OUEST,2
L253088_F_35,14:30:00,14:30:00,EXTENSION_OUEST,1
L253088_F_35,14:36:24,14:36:24,GARE_R/A_MENDJE,2
L253088_B_35,14:30:00,14:30:00,GARE_R/A_MENDJE,1
L253088_B_35,14:36:24,14:36:24,EXTENSION_OUEST,2
L253088_F_36,14:45:00,14:45:00,EXTENSION_OUEST,1
L253088_F_36,14:51:24,14:51:24,GARE_R/A_MENDJE,2
L253088_B_36,14:45:00,14:45:00,GARE_R/A_MENDJE,1
L253088_B_36,14:51:24,14:51:24,EXTENSION_OUEST,2
L253088_F_37,15:00:00,15:00:00,EXTENSION_OUEST,1
L253088_F_37,15:06:24,15:06:24,GARE_R/A_MENDJE,2
L253088_B_37,15:00:00,15:00:00,GARE_R/A_MENDJE,1
L253088_B_37,15:06:24,15:06:24,EXTENSION_OUEST,2
L253088_F_38,15:15:00,15:15:00,EXTENSION_OUEST,1
L253088_F_38,15:21:24,15:21:24,GARE_R/A_MENDJE,2
L253088_B_38,15:15:00,15:15:00,GARE_R/A_MENDJE,1
L253088_B_38,15:21:24,15:21:24,EXTENSION_OUEST,2
L253088_F_39,15:30:00,15:30:00,EXTENSION_OUEST,1
L253088_F_39,15:36:24,15:36:24,GARE_R/A_MENDJE,2
L253088_B_39,15:30:00,15:30:00,GARE_R/A_MENDJE,1
L253088_B_39,15:36:24,15:36:24,EXTENSION_OUEST,2
L253088_F_40,15:45:00,15:45:00,EXTENSION_OUEST,1
L253088_F_40,15:51:24,15:51:24,GARE_R/A_MENDJE,2
L253088_B_40,15:45:00,15:45:00,GARE_R/A_MENDJE,1
L253088_B_40,15:51:24,15:51:24,EXTENSION_OUEST,2
L253088_F_41,16:00:00,16:00:00,EXTENSION_OUEST,1
L253088_F_41,16:06:24,16:06:24,GARE_R/A_MENDJE,2
L253088_B_41,16:00:00,16:00:00,GARE_R/A_MENDJE,1
L253088_B_41,16:06:24,16:06:24,EXTENSION_OUEST,2
L253088_F_42,16:15:00,16:15:00,EXTENSION_OUEST,1
L253088_F_42,16:21:24,16:21:24,GARE_R/A_MENDJE,2
L253088_B_42,16:15:00,16:15:00,GARE_R/A_MENDJE,1
L253088_B_42,16:21:24,16:21:24,EXTENSION_OUEST,2
L253088_F_43,16:30:00,16:30:00,EXTENSION_OUEST,1
L253088_F_43,16:36:24,16:36:24,GARE_R/A_MENDJE,2
L253088_B_43,16:30:00,16:30:00,GARE_R/A_MENDJE,1
L253088_B_43,16:36:24,16:36:24,EXTENSION_OUEST,2
L253088_F_44,16:45:00,16:45:00,EXTENSION_OUEST,1
L253088_F_44,16:51:24,16:51:24,GARE_R/A_MENDJE,2
L253088_B_44,16:45:00,16:45:00,GARE_R/A_MENDJE,1
L253088_B_44,16:51:24,16:51:24,EXTENSION_OUEST,2
L253088_F_45,17:00:00,17:00:00,EXTENSION_OUEST,1
L253088_F_45,17:06:24,17:06:24,GARE_R/A_MENDJE,2
L253088_B_45,17:00:00,17:00:00,GARE_R/A_MENDJE,1
L253088_B_45,17:06:24,17:06:24,EXTENSION_OUEST,2
L253088_F_46,17:15:00,17:15:00,EXTENSION_OUEST,1
L253088_F_46,17:21:24,17:21:24,GARE_R/A_MENDJE,2
L253088_B_46,17:15:00,17:15:00,GARE_R/A_MENDJE,1
L253088_B_46,17:21:24,17:21:24,EXTENSION_OUEST,2
L253088_F_47,17:30:00,17:30:00,EXTENSION_OUEST,1
L253088_F_47,17:36:24,17:36:24,GARE_R/A_MENDJE,2
L253088_B_47,17:30:00,17:30:00,GARE_R/A_MENDJE,1
L253088_B_47,17:36:24,17:36:24,EXTENSION_OUEST,2
L253088_F_48,17:45:00,17:45:00,EXTENSION_OUEST,1
L253088_F_48,17:51:24,17:51:24,GARE_R/A_MENDJE,2
L253088_B_48,17:45:00,17:45:00,GARE_R/A_MENDJE,1
L253088_B_48,17:51:24,17:51:24,EXTENSION_OUEST,2
L253088_F_49,18:00:00,18:00:00,EXTENSION_OUEST,1
L253088_F_49,18:06:24,18:06:24,GARE_R/A_MENDJE,2
L253088_B_49,18:00:00,18:00:00,GARE_R/A_MENDJE,1
L253088_B_49,18:06:24,18:06:24,EXTENSION_OUEST,2
L253088_F_50,18:15:00,18:15:00,EXTENSION_OUEST,1
L253088_F_50,18:21:24,18:21:24,GARE_R/A_MENDJE,2
L253088_B_50,18:15:00,18:15:00,GARE_R/A_MENDJE,1
L253088_B_50,18:21:24,18:21:24,EXTENSION_OUEST,2
L253088_F_51,18:30:00,18:30:00,EXTENSION_OUEST,1
L253088_F_51,18:36:24,18:36:24,GARE_R/A_MENDJE,2
L253088_B_51,18:30:00,18:30:00,GARE_R/A_MENDJE,1
L253088_B_51,18:36:24,18:36:24,EXTENSION_OUEST,2
L253088_F_52,18:45:00,18:45:00,EXTENSION_OUEST,1
L253088_F_52,18:51:24,18:51:24,GARE_R/A_MENDJE,2
L253088_B_52,18:45:00,18:45:00,GARE_R/A_MENDJE,1
L253088_B_52,18:51:24,18:51:24,EXTENSION_OUEST,2
L253088_F_53,19:00:00,19:00:00,EXTENSION_OUEST,1
L253088_F_53,19:06:24,19:06:24,GARE_R/A_MENDJE,2
L253088_B_53,19:00:00,19:00:00,GARE_R/A_MENDJE,1
L253088_B_53,19:06:24,19:06:24,EXTENSION_OUEST,2
L253088_F_54,19:15:00,19:15:00,EXTENSION_OUEST,1
L253088_F_54,19:21:24,19:21:24,GARE_R/A_MENDJE,2
L253088_B_54,19:15:00,19:15:00,GARE_R/A_MENDJE,1
L253088_B_54,19:21:24,19:21:24,EXTENSION_OUEST,2
L253088_F_55,19:30:00,19:30:00,EXTENSION_OUEST,1
L253088_F_55,19:36:24,19:36:24,GARE_R/A_MENDJE,2
L253088_B_55,19:30:00,19:30:00,GARE_R/A_MENDJE,1
L253088_B_55,19:36:24,19:36:24,EXTENSION_OUEST,2
L253088_F_56,19:45:00,19:45:00,EXTENSION_OUEST,1
L253088_F_56,19:51:24,19:51:24,GARE_R/A_MENDJE,2
L253088_B_56,19:45:00,19:45:00,GARE_R/A_MENDJE,1
L253088_B_56,19:51:24,19:51:24,EXTENSION_OUEST,2
L 253089_F_1,06:00:00,06:00:00,EXTENSION_SUD,1
L 253089_F_1,06:02:01,06:02:01,CENTRE_V/A_MENDJE,2
L 253089_B_1,06:00:00,06:00:00,CENTRE_V/A_MENDJE,1
L 253089_B_1,06:02:01,06:02:01,EXTENSION_SUD,2
L 253089_F_2,06:15:00,06:15:00,EXTENSION_SUD,1
L 253089_F_2,06:17:01,06:17:01,CENTRE_V/A_MENDJE,2
L 253089_B_2,06:15:00,06:15:00,CENTRE_V/A_MENDJE,1
L 253089_B_2,06:17:01,06:17:01,EXTENSION_SUD,2
L 253089_F_3,06:30:00,06:30:00,EXTENSION_SUD,1
L 253089_F_3,06:32:01,06:32:01,CENTRE_V/A_MENDJE,2
L 253089_B_3,06:30:00,06:30:00,CENTRE_V/A_MENDJE,1
L 253089_B_3,06:32:01,06:32:01,EXTENSION_SUD,2
L 253089_F_4,06:45:00,06:45:00,EXTENSION_SUD,1
L 253089_F_4,06:47:01,06:47:01,CENTRE_V/A_MENDJE,2
L 253089_B_4,06:45:00,06:45:00,CENTRE_V/A_MENDJE,1
L 253089_B_4,06:47:01,06:47:01,EXTENSION_SUD,2
L 253089_F_5,07:00:00,07:00:00,EXTENSION_SUD,1
L 253089_F_5,07:02:01,07:02:01,CENTRE_V/A_MENDJE,2
L 253089_B_5,07:00:00,07:00:00,CENTRE_V/A_MENDJE,1
L 253089_B_5,07:02:01,07:02:01,EXTENSION_SUD,2
L 253089_F_6,07:15:00,07:15:00,EXTENSION_SUD,1
L 253089_F_6,07:17:01,07:17:01,CENTRE_V/A_MENDJE,2
L 253089_B_6,07:15:00,07:15:00,CENTRE_V/A_MENDJE,1
L 253089_B_6,07:17:01,07:17:01,EXTENSION_SUD,2
L 253089_F_7,07:30:00,07:30:00,EXTENSION_SUD,1
L 253089_F_7,07:32:01,07:32:01,CENTRE_V/A_MENDJE,2
L 253089_B_7,07:30:00,07:30:00,CENTRE_V/A_MENDJE,1
L 253089_B_7,07:32:01,07:32:01,EXTENSION_SUD,2
L 253089_F_8,07:45:00,07:45:00,EXTENSION_SUD,1
L 253089_F_8,07:47:01,07:47:01,CENTRE_V/A_MENDJE,2
L 253089_B_8,07:45:00,07:45:00,CENTRE_V/A_MENDJE,1
L 253089_B_8,07:47:01,07:47:01,EXTENSION_SUD,2
L 253089_F_9,08:00:00,08:00:00,EXTENSION_SUD,1
L 253089_F_9,08:02:01,08:02:01,CENTRE_V/A_MENDJE,2
L 253089_B_9,08:00:00,08:00:00,CENTRE_V/A_MENDJE,1
L 253089_B_9,08:02:01,08:02:01,EXTENSION_SUD,2
L 253089_F_10,08:15:00,08:15:00,EXTENSION_SUD,1
L 253089_F_10,08:17:01,08:17:01,CENTRE_V/A_MENDJE,2
L 253089_B_10,08:15:00,08:15:00,CENTRE_V/A_MENDJE,1
L 253089_B_10,08:17:01,08:17:01,EXTENSION_SUD,2
L 253089_F_11,08:30:00,08:30:00,EXTENSION_SUD,1
L 253089_F_11,08:32:01,08:32:01,CENTRE_V/A_MENDJE,2
L 253089_B_11,08:30:00,08:30:00,CENTRE_V/A_MENDJE,1
L 253089_B_11,08:32:01,08:32:01,EXTENSION_SUD,2
L 253089_F_12,08:45:00,08:45:00,EXTENSION_SUD,1
L 253089_F_12,08:47:01,08:47:01,CENTRE_V/A_MENDJE,2
L 253089_B_12,08:45:00,08:45:00,CENTRE_V/A_MENDJE,1
L 253089_B_12,08:47:01,08:47:01,EXTENSION_SUD,2
L 253089_F_13,09:00:00,09:00:00,EXTENSION_SUD,1
L 253089_F_13,09:02:01,09:02:01,CENTRE_V/A_MENDJE,2
L 253089_B_13,09:00:00,09:00:00,CENTRE_V/A_MENDJE,1
L 253089_B_13,09:02:01,09:02:01,EXTENSION_SUD,2
L 253089_F_14,09:15:00,09:15:00,EXTENSION_SUD,1
L 253089_F_14,09:17:01,09:17:01,CENTRE_V/A_MENDJE,2
L 253089_B_14,09:15:00,09:15:00,CENTRE_V/A_MENDJE,1
L 253089_B_14,09:17:01,09:17:01,EXTENSION_SUD,2
L 253089_F_15,09:30:00,09:30:00,EXTENSION_SUD,1
L 253089_F_15,09:32:01,09:32:01,CENTRE_V/A_MENDJE,2
L 253089_B_15,09:30:00,09:30:00,CENTRE_V/A_MENDJE,1
L 253089_B_15,09:32:01,09:32:01,EXTENSION_SUD,2
L 253089_F_16,09:45:00,09:45:00,EXTENSION_SUD,1
L 253089_F_16,09:47:01,09:47:01,CENTRE_V/A_MENDJE,2
L 253089_B_16,09:45:00,09:45:00,CENTRE_V/A_MENDJE,1
L 253089_B_16,09:47:01,09:47:01,EXTENSION_SUD,2
L 253089_F_17,10:00:00,10:00:00,EXTENSION_SUD,1
L 253089_F_17,10:02:01,10:02:01,CENTRE_V/A_MENDJE,2
L 253089_B_17,10:00:00,10:00:00,CENTRE_V/A_MENDJE,1
L 253089_B_17,10:02:01,10:02:01,EXTENSION_SUD,2
L 253089_F_18,10:15:00,10:15:00,EXTENSION_SUD,1
L 253089_F_18,10:17:01,10:17:01,CENTRE_V/A_MENDJE,2
L 253089_B_18,10:15:00,10:15:00,CENTRE_V/A_MENDJE,1
L 253089_B_18,10:17:01,10:17:01,EXTENSION_SUD,2
L 253089_F_19,10:30:00,10:30:00,EXTENSION_SUD,1
L 253089_F_19,10:32:01,10:32:01,CENTRE_V/A_MENDJE,2
L 253089_B_19,10:30:00,10:30:00,CENTRE_V/A_MENDJE,1
L 253089_B_19,10:32:01,10:32:01,EXTENSION_SUD,2
L 253089_F_20,10:45:00,10:45:00,EXTENSION_SUD,1
L 253089_F_20,10:47:01,10:47:01,CENTRE_V/A_MENDJE,2
L 253089_B_20,10:45:00,10:45:00,CENTRE_V/A_MENDJE,1
L 253089_B_20,10:47:01,10:47:01,EXTENSION_SUD,2
L 253089_F_21,11:00:00,11:00:00,EXTENSION_SUD,1
L 253089_F_21,11:02:01,11:02:01,CENTRE_V/A_MENDJE,2
L 253089_B_21,11:00:00,11:00:00,CENTRE_V/A_MENDJE,1
L 253089_B_21,11:02:01,11:02:01,EXTENSION_SUD,2
L 253089_F_22,11:15:00,11:15:00,EXTENSION_SUD,1
L 253089_F_22,11:17:01,11:17:01,CENTRE_V/A_MENDJE,2
L 253089_B_22,11:15:00,11:15:00,CENTRE_V/A_MENDJE,1
L 253089_B_22,11:17:01,11:17:01,EXTENSION_SUD,2
L 253089_F_23,11:30:00,11:30:00,EXTENSION_SUD,1
L 253089_F_23,11:32:01,11:32:01,CENTRE_V/A_MENDJE,2
L 253089_B_23,11:30:00,11:30:00,CENTRE_V/A_MENDJE,1
L 253089_B_23,11:32:01,11:32:01,EXTENSION_SUD,2
L 253089_F_24,11:45:00,11:45:00,EXTENSION_SUD,1
L 253089_F_24,11:47:01,11:47:01,CENTRE_V/A_MENDJE,2
L 253089_B_24,11:45:00,11:45:00,CENTRE_V/A_MENDJE,1
L 253089_B_24,11:47:01,11:47:01,EXTENSION_SUD,2
